f0(wins by points)	f0(wins by resign)	f0(wp - wr)	f0(lost by points)	f0(lost by resign)	f0(lp - lr)	player strength	OSL name	OSL size	Image name
0.3125	0.145833333333	0.166666666667	0.3125	0.229166666667	0.0833333333333	15.0	kgs_wide 10 <= X <= 100, player gioco (15k)	48.0	strength: 15k
0.153846153846	0.384615384615	-0.230769230769	0.230769230769	0.230769230769	0.0	15.0	kgs_wide 10 <= X <= 100, player chuckie (15k)	13.0	strength: 15k
0.15	0.15	0.0	0.7	0.0	0.7	15.0	kgs_wide 10 <= X <= 100, player anthonygo (15k), subsampled to max 50	23.0	strength: 15k
0.235294117647	0.117647058824	0.117647058824	0.117647058824	0.529411764706	-0.411764705882	15.0	kgs_wide 10 <= X <= 100, player tunetan (15k)	18.0	strength: 15k
0.3	0.125	0.175	0.2	0.375	-0.175	15.0	kgs_wide 10 <= X <= 100, player zelda2424 (15k)	42.0	strength: 15k
0.466666666667	0.133333333333	0.333333333333	0.2	0.2	0.0	15.0	kgs_wide 10 <= X <= 100, player Oriandon (15k)	16.0	strength: 15k
0.363636363636	0.0909090909091	0.272727272727	0.0909090909091	0.454545454545	-0.363636363636	15.0	kgs_wide 10 <= X <= 100, player Jabari (15k)	11.0	strength: 15k
0.35	0.05	0.3	0.25	0.35	-0.1	15.0	kgs_wide 10 <= X <= 100, player dufusgoguy (15k)	22.0	strength: 15k
0.16	0.2	-0.04	0.44	0.2	0.24	15.0	kgs_wide 10 <= X <= 100, player Lestat1337 (15k)	30.0	strength: 15k
0.323529411765	0.0588235294118	0.264705882353	0.588235294118	0.0294117647059	0.558823529412	15.0	kgs_wide 10 <= X <= 100, player lebernard (15k)	41.0	strength: 15k
0.354838709677	0.0322580645161	0.322580645161	0.58064516129	0.0322580645161	0.548387096774	15.0	kgs_wide 10 <= X <= 100, player MV87 (15k), subsampled to max 50	32.0	strength: 15k
0.5625	0.25	0.3125	0.125	0.0625	0.0625	15.0	kgs_wide 10 <= X <= 100, player darcchen (15k)	18.0	strength: 15k
0.363636363636	0.0909090909091	0.272727272727	0.363636363636	0.181818181818	0.181818181818	15.0	kgs_wide 10 <= X <= 100, player maxp73 (15k)	11.0	strength: 15k
0.0	0.125	-0.125	0.6875	0.1875	0.5	15.0	kgs_wide 10 <= X <= 100, player ilang (15k), subsampled to max 50	19.0	strength: 15k
0.117647058824	0.352941176471	-0.235294117647	0.411764705882	0.117647058824	0.294117647059	15.0	kgs_wide 10 <= X <= 100, player RK76 (15k)	18.0	strength: 15k
0.4	0.1	0.3	0.4	0.1	0.3	15.0	kgs_wide 10 <= X <= 100, player sixrusses (15k)	12.0	strength: 15k
0.526315789474	0.0526315789474	0.473684210526	0.368421052632	0.0526315789474	0.315789473684	15.0	kgs_wide 10 <= X <= 100, player FRANK099 (15k)	19.0	strength: 15k
0.454545454545	0.363636363636	0.0909090909091	0.0	0.181818181818	-0.181818181818	15.0	kgs_wide 10 <= X <= 100, player sharpteeth (15k)	13.0	strength: 15k
0.0	0.0	0.0	0.608695652174	0.391304347826	0.217391304348	15.0	kgs_wide 10 <= X <= 100, player Mozar (15k)	28.0	strength: 15k
0.1	0.0	0.1	0.6	0.3	0.3	15.0	kgs_wide 10 <= X <= 100, player Rio23 (15k)	11.0	strength: 15k
0.179487179487	0.179487179487	0.0	0.615384615385	0.025641025641	0.589743589744	15.0	kgs_wide 10 <= X <= 100, player Moon9 (15k), subsampled to max 50	40.0	strength: 15k
0.529411764706	0.0588235294118	0.470588235294	0.352941176471	0.0588235294118	0.294117647059	15.0	kgs_wide 10 <= X <= 100, player HAL9000 (15k)	17.0	strength: 15k
0.297297297297	0.135135135135	0.162162162162	0.0810810810811	0.486486486486	-0.405405405405	15.0	kgs_wide 10 <= X <= 100, player killerrain (15k), subsampled to max 50	42.0	strength: 15k
0.266666666667	0.2	0.0666666666667	0.333333333333	0.2	0.133333333333	15.0	kgs_wide 10 <= X <= 100, player Mjolner (15k)	17.0	strength: 15k
0.166666666667	0.214285714286	-0.047619047619	0.357142857143	0.261904761905	0.0952380952381	15.0	kgs_wide 10 <= X <= 100, player Kiseus (15k)	45.0	strength: 15k
0.333333333333	0.2	0.133333333333	0.333333333333	0.133333333333	0.2	15.0	kgs_wide 10 <= X <= 100, player BillW (15k)	45.0	strength: 15k
0.153846153846	0.230769230769	-0.0769230769231	0.576923076923	0.0384615384615	0.538461538462	15.0	kgs_wide 10 <= X <= 100, player kocour (15k)	27.0	strength: 15k
0.296296296296	0.148148148148	0.148148148148	0.37037037037	0.185185185185	0.185185185185	15.0	kgs_wide 10 <= X <= 100, player NomadPityu (15k), subsampled to max 50	30.0	strength: 15k
0.34693877551	0.224489795918	0.122448979592	0.285714285714	0.142857142857	0.142857142857	15.0	kgs_wide 10 <= X <= 100, player gnugogo (15k), subsampled to max 50	49.0	strength: 15k
0.190476190476	0.261904761905	-0.0714285714286	0.214285714286	0.333333333333	-0.119047619048	15.0	kgs_wide 10 <= X <= 100, player JJB (15k)	45.0	strength: 15k
0.461538461538	0.102564102564	0.358974358974	0.230769230769	0.205128205128	0.025641025641	15.0	kgs_wide 10 <= X <= 100, player Sapojnik (15k)	39.0	strength: 15k
0.153846153846	0.205128205128	-0.0512820512821	0.205128205128	0.435897435897	-0.230769230769	15.0	kgs_wide 10 <= X <= 100, player toscha (15k)	47.0	strength: 15k
0.115384615385	0.384615384615	-0.269230769231	0.153846153846	0.346153846154	-0.192307692308	15.0	kgs_wide 10 <= X <= 100, player quyx (15k)	30.0	strength: 15k
0.3	0.2	0.1	0.133333333333	0.366666666667	-0.233333333333	15.0	kgs_wide 10 <= X <= 100, player solowolfs (15k)	34.0	strength: 15k
0.272727272727	0.0909090909091	0.181818181818	0.0909090909091	0.545454545455	-0.454545454545	15.0	kgs_wide 10 <= X <= 100, player XIII76 (15k)	12.0	strength: 15k
0.137931034483	0.137931034483	0.0	0.551724137931	0.172413793103	0.379310344828	15.0	kgs_wide 10 <= X <= 100, player HJR (15k)	30.0	strength: 15k
0.294117647059	0.176470588235	0.117647058824	0.235294117647	0.294117647059	-0.0588235294118	15.0	kgs_wide 10 <= X <= 100, player Micky123 (15k)	21.0	strength: 15k
0.148148148148	0.407407407407	-0.259259259259	0.444444444444	0.0	0.444444444444	15.0	kgs_wide 10 <= X <= 100, player KoriGobot (15k)	27.0	strength: 15k
0.233333333333	0.233333333333	0.0	0.166666666667	0.366666666667	-0.2	15.0	kgs_wide 10 <= X <= 100, player kepassa (15k), subsampled to max 50	35.0	strength: 15k
0.0952380952381	0.0952380952381	0.0	0.333333333333	0.47619047619	-0.142857142857	15.0	kgs_wide 10 <= X <= 100, player pelikan7 (15k)	22.0	strength: 15k
0.1	0.3	-0.2	0.6	0.0	0.6	15.0	kgs_wide 10 <= X <= 100, player GoRobot (15k)	11.0	strength: 15k
0.4	0.0	0.4	0.1	0.5	-0.4	15.0	kgs_wide 10 <= X <= 100, player sjono (15k), subsampled to max 50	11.0	strength: 15k
0.166666666667	0.0833333333333	0.0833333333333	0.25	0.5	-0.25	15.0	kgs_wide 10 <= X <= 100, player kejia (15k), subsampled to max 50	12.0	strength: 15k
0.435897435897	0.128205128205	0.307692307692	0.179487179487	0.25641025641	-0.0769230769231	15.0	kgs_wide 10 <= X <= 100, player Memix (15k)	42.0	strength: 15k
0.0769230769231	0.0769230769231	0.0	0.807692307692	0.0384615384615	0.769230769231	15.0	kgs_wide 10 <= X <= 100, player SamsonSAD (15k)	26.0	strength: 15k
0.204545454545	0.181818181818	0.0227272727273	0.204545454545	0.409090909091	-0.204545454545	15.0	kgs_wide 10 <= X <= 100, player tomasz100 (15k), subsampled to max 50	44.0	strength: 15k
0.133333333333	0.266666666667	-0.133333333333	0.466666666667	0.133333333333	0.333333333333	15.0	kgs_wide 10 <= X <= 100, player TioMio (15k)	15.0	strength: 15k
0.464285714286	0.0714285714286	0.392857142857	0.392857142857	0.0714285714286	0.321428571429	16.0	kgs_wide 10 <= X <= 100, player colomer (16k)	28.0	strength: 16k
0.272727272727	0.318181818182	-0.0454545454545	0.272727272727	0.136363636364	0.136363636364	16.0	kgs_wide 10 <= X <= 100, player darraign16 (16k)	23.0	strength: 16k
0.0666666666667	0.2	-0.133333333333	0.266666666667	0.466666666667	-0.2	16.0	kgs_wide 10 <= X <= 100, player paiyu (16k)	15.0	strength: 16k
0.545454545455	0.0909090909091	0.454545454545	0.363636363636	0.0	0.363636363636	16.0	kgs_wide 10 <= X <= 100, player gotrdid (16k)	11.0	strength: 16k
0.0	0.2	-0.2	0.0	0.8	-0.8	16.0	kgs_wide 10 <= X <= 100, player lkira (16k)	11.0	strength: 16k
0.391304347826	0.217391304348	0.173913043478	0.130434782609	0.260869565217	-0.130434782609	16.0	kgs_wide 10 <= X <= 100, player estridento (16k)	25.0	strength: 16k
0.133333333333	0.4	-0.266666666667	0.2	0.266666666667	-0.0666666666667	16.0	kgs_wide 10 <= X <= 100, player green1999 (16k)	21.0	strength: 16k
0.411764705882	0.176470588235	0.235294117647	0.352941176471	0.0588235294118	0.294117647059	16.0	kgs_wide 10 <= X <= 100, player plusQ (16k)	35.0	strength: 16k
0.434782608696	0.130434782609	0.304347826087	0.391304347826	0.0434782608696	0.347826086957	16.0	kgs_wide 10 <= X <= 100, player Herodot (16k)	27.0	strength: 16k
0.416666666667	0.0833333333333	0.333333333333	0.25	0.25	0.0	16.0	kgs_wide 10 <= X <= 100, player ubergeek (16k)	13.0	strength: 16k
0.204545454545	0.227272727273	-0.0227272727273	0.386363636364	0.181818181818	0.204545454545	16.0	kgs_wide 10 <= X <= 100, player zelda2424 (16k)	44.0	strength: 16k
0.235294117647	0.147058823529	0.0882352941176	0.470588235294	0.147058823529	0.323529411765	16.0	kgs_wide 10 <= X <= 100, player jacekpod (16k)	35.0	strength: 16k
0.333333333333	0.142857142857	0.190476190476	0.285714285714	0.238095238095	0.047619047619	16.0	kgs_wide 10 <= X <= 100, player Memix (16k)	23.0	strength: 16k
0.307692307692	0.153846153846	0.153846153846	0.307692307692	0.230769230769	0.0769230769231	16.0	kgs_wide 10 <= X <= 100, player Narushima (16k)	13.0	strength: 16k
0.2	0.2	0.0	0.5	0.1	0.4	16.0	kgs_wide 10 <= X <= 100, player ZTG (16k)	12.0	strength: 16k
0.727272727273	0.0	0.727272727273	0.181818181818	0.0909090909091	0.0909090909091	16.0	kgs_wide 10 <= X <= 100, player pline (16k)	11.0	strength: 16k
0.208333333333	0.125	0.0833333333333	0.375	0.291666666667	0.0833333333333	16.0	kgs_wide 10 <= X <= 100, player chakimaki (16k)	27.0	strength: 16k
0.0	0.0571428571429	-0.0571428571429	0.914285714286	0.0285714285714	0.885714285714	16.0	kgs_wide 10 <= X <= 100, player SamsonSAD (16k), subsampled to max 50	35.0	strength: 16k
0.375	0.125	0.25	0.333333333333	0.166666666667	0.166666666667	16.0	kgs_wide 10 <= X <= 100, player kepassa (16k)	29.0	strength: 16k
0.190476190476	0.0	0.190476190476	0.761904761905	0.047619047619	0.714285714286	16.0	kgs_wide 10 <= X <= 100, player crrptr (16k), subsampled to max 50	21.0	strength: 16k
0.454545454545	0.0909090909091	0.363636363636	0.272727272727	0.181818181818	0.0909090909091	16.0	kgs_wide 10 <= X <= 100, player vacarsu (16k)	11.0	strength: 16k
0.545454545455	0.0	0.545454545455	0.363636363636	0.0909090909091	0.272727272727	16.0	kgs_wide 10 <= X <= 100, player dartagnan (16k)	12.0	strength: 16k
0.527777777778	0.166666666667	0.361111111111	0.111111111111	0.194444444444	-0.0833333333333	16.0	kgs_wide 10 <= X <= 100, player Ploum (16k), subsampled to max 50	38.0	strength: 16k
0.0714285714286	0.0714285714286	0.0	0.214285714286	0.642857142857	-0.428571428571	16.0	kgs_wide 10 <= X <= 100, player Filip41 (16k), subsampled to max 50	30.0	strength: 16k
0.285714285714	0.4	-0.114285714286	0.171428571429	0.142857142857	0.0285714285714	16.0	kgs_wide 10 <= X <= 100, player Wizzos (16k)	38.0	strength: 16k
0.529411764706	0.0	0.529411764706	0.117647058824	0.352941176471	-0.235294117647	16.0	kgs_wide 10 <= X <= 100, player corneja (16k)	34.0	strength: 16k
0.371428571429	0.142857142857	0.228571428571	0.371428571429	0.114285714286	0.257142857143	16.0	kgs_wide 10 <= X <= 100, player mica (16k), subsampled to max 50	39.0	strength: 16k
0.166666666667	0.166666666667	0.0	0.333333333333	0.333333333333	0.0	16.0	kgs_wide 10 <= X <= 100, player SephOner (16k)	13.0	strength: 16k
0.423076923077	0.0384615384615	0.384615384615	0.0384615384615	0.5	-0.461538461538	16.0	kgs_wide 10 <= X <= 100, player kwinin (16k)	26.0	strength: 16k
0.0555555555556	0.222222222222	-0.166666666667	0.0555555555556	0.666666666667	-0.611111111111	16.0	kgs_wide 10 <= X <= 100, player Nikanu (16k), subsampled to max 50	38.0	strength: 16k
0.268292682927	0.0975609756098	0.170731707317	0.19512195122	0.439024390244	-0.243902439024	16.0	kgs_wide 10 <= X <= 100, player toscha (16k), subsampled to max 50	44.0	strength: 16k
0.263157894737	0.0526315789474	0.210526315789	0.526315789474	0.157894736842	0.368421052632	16.0	kgs_wide 10 <= X <= 100, player choco49 (16k)	20.0	strength: 16k
0.153846153846	0.0769230769231	0.0769230769231	0.384615384615	0.384615384615	0.0	16.0	kgs_wide 10 <= X <= 100, player jaro1985 (16k), subsampled to max 50	13.0	strength: 16k
0.111111111111	0.0	0.111111111111	0.0555555555556	0.833333333333	-0.777777777778	16.0	kgs_wide 10 <= X <= 100, player dumptruck (16k)	18.0	strength: 16k
0.185185185185	0.259259259259	-0.0740740740741	0.185185185185	0.37037037037	-0.185185185185	16.0	kgs_wide 10 <= X <= 100, player Zetoo (16k), subsampled to max 50	29.0	strength: 16k
0.545454545455	0.181818181818	0.363636363636	0.181818181818	0.0909090909091	0.0909090909091	16.0	kgs_wide 10 <= X <= 100, player dextr (16k)	11.0	strength: 16k
0.347826086957	0.260869565217	0.0869565217391	0.369565217391	0.0217391304348	0.347826086957	16.0	kgs_wide 10 <= X <= 100, player ituyosi (16k), subsampled to max 50	46.0	strength: 16k
0.125	0.3125	-0.1875	0.1875	0.375	-0.1875	16.0	kgs_wide 10 <= X <= 100, player Hendes (16k), subsampled to max 50	50.0	strength: 16k
0.25	0.21875	0.03125	0.28125	0.25	0.03125	16.0	kgs_wide 10 <= X <= 100, player tomasz100 (16k)	32.0	strength: 16k
0.318181818182	0.0909090909091	0.227272727273	0.295454545455	0.295454545455	0.0	16.0	kgs_wide 10 <= X <= 100, player sjono (16k), subsampled to max 50	47.0	strength: 16k
0.241379310345	0.172413793103	0.0689655172414	0.275862068966	0.310344827586	-0.0344827586207	16.0	kgs_wide 10 <= X <= 100, player ervin611 (16k)	35.0	strength: 16k
0.260869565217	0.260869565217	0.0	0.304347826087	0.173913043478	0.130434782609	16.0	kgs_wide 10 <= X <= 100, player wanio (16k), subsampled to max 50	23.0	strength: 16k
0.454545454545	0.0909090909091	0.363636363636	0.454545454545	0.0	0.454545454545	16.0	kgs_wide 10 <= X <= 100, player saswiz (16k), subsampled to max 50	11.0	strength: 16k
0.3125	0.1875	0.125	0.375	0.125	0.25	16.0	kgs_wide 10 <= X <= 100, player hetre (16k)	16.0	strength: 16k
0.317073170732	0.146341463415	0.170731707317	0.219512195122	0.317073170732	-0.0975609756098	16.0	kgs_wide 10 <= X <= 100, player mfgo18kyu (16k), subsampled to max 50	41.0	strength: 16k
0.125	0.25	-0.125	0.3125	0.3125	0.0	16.0	kgs_wide 10 <= X <= 100, player damla (16k)	20.0	strength: 16k
0.333333333333	0.166666666667	0.166666666667	0.166666666667	0.333333333333	-0.166666666667	16.0	kgs_wide 10 <= X <= 100, player kinematics (16k)	13.0	strength: 16k
0.111111111111	0.555555555556	-0.444444444444	0.222222222222	0.111111111111	0.111111111111	16.0	kgs_wide 10 <= X <= 100, player chuckie (16k), subsampled to max 50	11.0	strength: 16k
0.103448275862	0.137931034483	-0.0344827586207	0.758620689655	0.0	0.758620689655	16.0	kgs_wide 10 <= X <= 100, player jobat (16k), subsampled to max 50	33.0	strength: 16k
0.333333333333	0.166666666667	0.166666666667	0.333333333333	0.166666666667	0.166666666667	16.0	kgs_wide 10 <= X <= 100, player speedchase (16k)	13.0	strength: 16k
0.2	0.133333333333	0.0666666666667	0.633333333333	0.0333333333333	0.6	16.0	kgs_wide 10 <= X <= 100, player plattfuss (16k)	31.0	strength: 16k
0.464285714286	0.285714285714	0.178571428571	0.25	0.0	0.25	16.0	kgs_wide 10 <= X <= 100, player WuhoBot (16k), subsampled to max 50	28.0	strength: 16k
0.0227272727273	0.0227272727273	0.0	0.727272727273	0.227272727273	0.5	16.0	kgs_wide 10 <= X <= 100, player Tigra62 (16k), subsampled to max 50	44.0	strength: 16k
0.230769230769	0.128205128205	0.102564102564	0.282051282051	0.358974358974	-0.0769230769231	16.0	kgs_wide 10 <= X <= 100, player kejia (16k)	40.0	strength: 16k
0.305555555556	0.25	0.0555555555556	0.305555555556	0.138888888889	0.166666666667	16.0	kgs_wide 10 <= X <= 100, player Franklins (16k)	36.0	strength: 16k
0.16	0.12	0.04	0.32	0.4	-0.08	16.0	kgs_wide 10 <= X <= 100, player killerrain (16k)	31.0	strength: 16k
0.372093023256	0.302325581395	0.0697674418605	0.139534883721	0.186046511628	-0.046511627907	16.0	kgs_wide 10 <= X <= 100, player f0rk (16k)	44.0	strength: 16k
0.333333333333	0.277777777778	0.0555555555556	0.277777777778	0.111111111111	0.166666666667	16.0	kgs_wide 10 <= X <= 100, player Zalcove (16k)	19.0	strength: 16k
0.142857142857	0.285714285714	-0.142857142857	0.428571428571	0.142857142857	0.285714285714	16.0	kgs_wide 10 <= X <= 100, player suijuris (16k)	12.0	strength: 16k
0.428571428571	0.214285714286	0.214285714286	0.285714285714	0.0714285714286	0.214285714286	16.0	kgs_wide 10 <= X <= 100, player trah (16k)	14.0	strength: 16k
0.275862068966	0.241379310345	0.0344827586207	0.48275862069	0.0	0.48275862069	16.0	kgs_wide 10 <= X <= 100, player Moon9 (16k)	29.0	strength: 16k
0.388888888889	0.222222222222	0.166666666667	0.277777777778	0.111111111111	0.166666666667	16.0	kgs_wide 10 <= X <= 100, player HJR (16k)	19.0	strength: 16k
0.161290322581	0.0967741935484	0.0645161290323	0.387096774194	0.354838709677	0.0322580645161	16.0	kgs_wide 10 <= X <= 100, player JJB (16k)	32.0	strength: 16k
0.25	0.0625	0.1875	0.375	0.3125	0.0625	16.0	kgs_wide 10 <= X <= 100, player sixrusses (16k)	18.0	strength: 16k
0.0666666666667	0.466666666667	-0.4	0.0666666666667	0.4	-0.333333333333	16.0	kgs_wide 10 <= X <= 100, player elefantt (16k)	15.0	strength: 16k
0.352941176471	0.147058823529	0.205882352941	0.470588235294	0.0294117647059	0.441176470588	16.0	kgs_wide 10 <= X <= 100, player viton (16k), subsampled to max 50	34.0	strength: 16k
0.279069767442	0.046511627907	0.232558139535	0.418604651163	0.255813953488	0.162790697674	16.0	kgs_wide 10 <= X <= 100, player lapindix (16k), subsampled to max 50	45.0	strength: 16k
0.181818181818	0.242424242424	-0.0606060606061	0.181818181818	0.393939393939	-0.212121212121	16.0	kgs_wide 10 <= X <= 100, player lazl0 (16k)	33.0	strength: 16k
0.454545454545	0.121212121212	0.333333333333	0.212121212121	0.212121212121	0.0	16.0	kgs_wide 10 <= X <= 100, player LauRAUky (16k)	37.0	strength: 16k
0.0769230769231	0.307692307692	-0.230769230769	0.307692307692	0.307692307692	0.0	16.0	kgs_wide 10 <= X <= 100, player link260 (16k)	14.0	strength: 16k
0.127659574468	0.127659574468	0.0	0.68085106383	0.063829787234	0.617021276596	16.0	kgs_wide 10 <= X <= 100, player mazg (16k)	48.0	strength: 16k
0.466666666667	0.0666666666667	0.4	0.333333333333	0.133333333333	0.2	16.0	kgs_wide 10 <= X <= 100, player kylek (16k)	15.0	strength: 16k
0.444444444444	0.0555555555556	0.388888888889	0.444444444444	0.0555555555556	0.388888888889	16.0	kgs_wide 10 <= X <= 100, player djon2 (16k)	19.0	strength: 16k
0.277777777778	0.277777777778	0.0	0.361111111111	0.0833333333333	0.277777777778	16.0	kgs_wide 10 <= X <= 100, player soroigo (16k)	42.0	strength: 16k
0.230769230769	0.0	0.230769230769	0.538461538462	0.230769230769	0.307692307692	16.0	kgs_wide 10 <= X <= 100, player altea (16k)	13.0	strength: 16k
0.117647058824	0.117647058824	0.0	0.588235294118	0.176470588235	0.411764705882	16.0	kgs_wide 10 <= X <= 100, player Anetta (16k)	17.0	strength: 16k
0.432432432432	0.162162162162	0.27027027027	0.405405405405	0.0	0.405405405405	16.0	kgs_wide 10 <= X <= 100, player HeikaBot (16k), subsampled to max 50	38.0	strength: 16k
0.323529411765	0.0882352941176	0.235294117647	0.176470588235	0.411764705882	-0.235294117647	16.0	kgs_wide 10 <= X <= 100, player hilda (16k)	38.0	strength: 16k
0.413793103448	0.172413793103	0.241379310345	0.310344827586	0.103448275862	0.206896551724	16.0	kgs_wide 10 <= X <= 100, player markjgc (16k)	30.0	strength: 16k
0.0909090909091	0.454545454545	-0.363636363636	0.363636363636	0.0909090909091	0.272727272727	16.0	kgs_wide 10 <= X <= 100, player gramounet (16k)	14.0	strength: 16k
0.0	0.235294117647	-0.235294117647	0.117647058824	0.647058823529	-0.529411764706	16.0	kgs_wide 10 <= X <= 100, player eckeQT (16k)	19.0	strength: 16k
0.285714285714	0.142857142857	0.142857142857	0.321428571429	0.25	0.0714285714286	16.0	kgs_wide 10 <= X <= 100, player Quarashi (16k), subsampled to max 50	29.0	strength: 16k
0.176470588235	0.176470588235	0.0	0.470588235294	0.176470588235	0.294117647059	16.0	kgs_wide 10 <= X <= 100, player hasenkamp (16k)	17.0	strength: 16k
0.1	0.1	0.0	0.6	0.2	0.4	16.0	kgs_wide 10 <= X <= 100, player gilleschas (16k)	11.0	strength: 16k
0.407407407407	0.185185185185	0.222222222222	0.259259259259	0.148148148148	0.111111111111	16.0	kgs_wide 10 <= X <= 100, player Fooxy (16k)	27.0	strength: 16k
0.166666666667	0.277777777778	-0.111111111111	0.222222222222	0.333333333333	-0.111111111111	16.0	kgs_wide 10 <= X <= 100, player NeoFreeze (16k)	18.0	strength: 16k
0.344827586207	0.0689655172414	0.275862068966	0.448275862069	0.137931034483	0.310344827586	16.0	kgs_wide 10 <= X <= 100, player westwind (16k), subsampled to max 50	30.0	strength: 16k
0.227272727273	0.272727272727	-0.0454545454545	0.272727272727	0.227272727273	0.0454545454545	16.0	kgs_wide 10 <= X <= 100, player minjanico (16k), subsampled to max 50	26.0	strength: 16k
0.333333333333	0.25	0.0833333333333	0.0833333333333	0.333333333333	-0.25	16.0	kgs_wide 10 <= X <= 100, player GOX (16k)	13.0	strength: 16k
0.130434782609	0.217391304348	-0.0869565217391	0.173913043478	0.478260869565	-0.304347826087	16.0	kgs_wide 10 <= X <= 100, player sayajin (16k)	28.0	strength: 16k
0.2	0.25	-0.05	0.3	0.25	0.05	16.0	kgs_wide 10 <= X <= 100, player maxp73 (16k), subsampled to max 50	22.0	strength: 16k
0.25	0.3125	-0.0625	0.375	0.0625	0.3125	16.0	kgs_wide 10 <= X <= 100, player Zwiezdolot (16k)	16.0	strength: 16k
0.346153846154	0.153846153846	0.192307692308	0.346153846154	0.153846153846	0.192307692308	16.0	kgs_wide 10 <= X <= 100, player welbane (16k)	26.0	strength: 16k
0.0555555555556	0.666666666667	-0.611111111111	0.277777777778	0.0	0.277777777778	16.0	kgs_wide 10 <= X <= 100, player AmiGoBot (16k)	37.0	strength: 16k
0.178571428571	0.214285714286	-0.0357142857143	0.321428571429	0.285714285714	0.0357142857143	16.0	kgs_wide 10 <= X <= 100, player cbkehler (16k), subsampled to max 50	29.0	strength: 16k
0.310344827586	0.448275862069	-0.137931034483	0.0344827586207	0.206896551724	-0.172413793103	16.0	kgs_wide 10 <= X <= 100, player guiguistar (16k), subsampled to max 50	29.0	strength: 16k
0.35	0.25	0.1	0.25	0.15	0.1	16.0	kgs_wide 10 <= X <= 100, player krtek (16k)	21.0	strength: 16k
0.0714285714286	0.285714285714	-0.214285714286	0.5	0.142857142857	0.357142857143	16.0	kgs_wide 10 <= X <= 100, player debosh (16k)	14.0	strength: 16k
0.138888888889	0.277777777778	-0.138888888889	0.166666666667	0.416666666667	-0.25	16.0	kgs_wide 10 <= X <= 100, player PlasmaFlux (16k), subsampled to max 50	38.0	strength: 16k
0.133333333333	0.133333333333	0.0	0.644444444444	0.0888888888889	0.555555555556	16.0	kgs_wide 10 <= X <= 100, player tctufts53 (16k), subsampled to max 50	46.0	strength: 16k
0.12	0.24	-0.12	0.56	0.08	0.48	16.0	kgs_wide 10 <= X <= 100, player qwertypoiu (16k)	25.0	strength: 16k
0.307692307692	0.0769230769231	0.230769230769	0.384615384615	0.230769230769	0.153846153846	16.0	kgs_wide 10 <= X <= 100, player latas (16k)	14.0	strength: 16k
0.347826086957	0.0869565217391	0.260869565217	0.478260869565	0.0869565217391	0.391304347826	16.0	kgs_wide 10 <= X <= 100, player kros (16k), subsampled to max 50	26.0	strength: 16k
0.142857142857	0.142857142857	0.0	0.142857142857	0.571428571429	-0.428571428571	16.0	kgs_wide 10 <= X <= 100, player Aivonix (16k)	17.0	strength: 16k
0.166666666667	0.25	-0.0833333333333	0.375	0.208333333333	0.166666666667	16.0	kgs_wide 10 <= X <= 100, player sylhor (16k), subsampled to max 50	24.0	strength: 16k
0.384615384615	0.153846153846	0.230769230769	0.307692307692	0.153846153846	0.153846153846	16.0	kgs_wide 10 <= X <= 100, player raptek (16k), subsampled to max 50	13.0	strength: 16k
0.166666666667	0.119047619048	0.047619047619	0.642857142857	0.0714285714286	0.571428571429	16.0	kgs_wide 10 <= X <= 100, player slleras (16k)	43.0	strength: 16k
0.166666666667	0.194444444444	-0.0277777777778	0.527777777778	0.111111111111	0.416666666667	16.0	kgs_wide 10 <= X <= 100, player darcchen (16k)	48.0	strength: 16k
0.217391304348	0.0434782608696	0.173913043478	0.391304347826	0.347826086957	0.0434782608696	16.0	kgs_wide 10 <= X <= 100, player maa55 (16k), subsampled to max 50	26.0	strength: 16k
0.272727272727	0.318181818182	-0.0454545454545	0.227272727273	0.181818181818	0.0454545454545	16.0	kgs_wide 10 <= X <= 100, player hmanners (16k)	25.0	strength: 16k
0.454545454545	0.0909090909091	0.363636363636	0.318181818182	0.136363636364	0.181818181818	16.0	kgs_wide 10 <= X <= 100, player wyszardca (16k)	22.0	strength: 16k
0.172413793103	0.172413793103	0.0	0.103448275862	0.551724137931	-0.448275862069	16.0	kgs_wide 10 <= X <= 100, player merrn (16k), subsampled to max 50	40.0	strength: 16k
0.377777777778	0.2	0.177777777778	0.377777777778	0.0444444444444	0.333333333333	16.0	kgs_wide 10 <= X <= 100, player schwaiger (16k)	48.0	strength: 16k
0.0952380952381	0.238095238095	-0.142857142857	0.571428571429	0.0952380952381	0.47619047619	16.0	kgs_wide 10 <= X <= 100, player ilang (16k)	46.0	strength: 16k
0.285714285714	0.238095238095	0.047619047619	0.333333333333	0.142857142857	0.190476190476	16.0	kgs_wide 10 <= X <= 100, player kocour (16k)	21.0	strength: 16k
0.266666666667	0.466666666667	-0.2	0.0666666666667	0.2	-0.133333333333	16.0	kgs_wide 10 <= X <= 100, player tojiriki (16k)	16.0	strength: 16k
0.34375	0.0	0.34375	0.65625	0.0	0.65625	16.0	kgs_wide 10 <= X <= 100, player DrunkenGnu (16k)	35.0	strength: 16k
0.0833333333333	0.166666666667	-0.0833333333333	0.583333333333	0.166666666667	0.416666666667	16.0	kgs_wide 10 <= X <= 100, player ckg (16k)	12.0	strength: 16k
0.2	0.4	-0.2	0.2	0.2	0.0	16.0	kgs_wide 10 <= X <= 100, player francopz (16k)	12.0	strength: 16k
