f0(local seq < 10: sente)	f0(local seq < 10: gote)	f0(local seq < 10: sente - gote)	player strength	OSL name	OSL size	Image name
3.92307692308	3.15384615385	0.769230769231	17.0	kgs_wide 10 <= X <= 100, player JJB (17k)	13.0	strength: 17k
23.1481481481	7.40740740741	15.7407407407	17.0	kgs_wide 10 <= X <= 100, player GnuGo2pt6 (17k)	27.0	strength: 17k
8.0	3.1	4.9	17.0	kgs_wide 10 <= X <= 100, player Hagy (17k), subsampled to max 50	10.0	strength: 17k
5.42105263158	5.0	0.421052631579	17.0	kgs_wide 10 <= X <= 100, player steella (17k)	19.0	strength: 17k
6.34782608696	4.82608695652	1.52173913043	17.0	kgs_wide 10 <= X <= 100, player charkysan (17k)	23.0	strength: 17k
3.76470588235	3.29411764706	0.470588235294	17.0	kgs_wide 10 <= X <= 100, player Ponder (17k)	17.0	strength: 17k
6.37837837838	4.27027027027	2.10810810811	17.0	kgs_wide 10 <= X <= 100, player Zetoo (17k), subsampled to max 50	37.0	strength: 17k
6.58333333333	6.33333333333	0.25	17.0	kgs_wide 10 <= X <= 100, player Rimini (17k)	12.0	strength: 17k
10.8	15.1	-4.3	17.0	kgs_wide 10 <= X <= 100, player pegasus144 (17k)	10.0	strength: 17k
7.5	5.85714285714	1.64285714286	17.0	kgs_wide 10 <= X <= 100, player ryuunet (17k)	14.0	strength: 17k
7.42424242424	6.06060606061	1.36363636364	17.0	kgs_wide 10 <= X <= 100, player corneja (17k)	33.0	strength: 17k
5.22857142857	2.94285714286	2.28571428571	17.0	kgs_wide 10 <= X <= 100, player emre35 (17k)	35.0	strength: 17k
4.07692307692	4.07692307692	0.0	17.0	kgs_wide 10 <= X <= 100, player Mire (17k)	13.0	strength: 17k
5.77777777778	4.11111111111	1.66666666667	17.0	kgs_wide 10 <= X <= 100, player chuckie (17k), subsampled to max 50	36.0	strength: 17k
1.27659574468	1.08510638298	0.191489361702	17.0	kgs_wide 10 <= X <= 100, player Nikanu (17k), subsampled to max 50	47.0	strength: 17k
7.06666666667	5.33333333333	1.73333333333	17.0	kgs_wide 10 <= X <= 100, player zachi (17k)	15.0	strength: 17k
6.21739130435	4.15217391304	2.0652173913	17.0	kgs_wide 10 <= X <= 100, player AndreyL (17k), subsampled to max 50	46.0	strength: 17k
9.44444444444	4.86666666667	4.57777777778	17.0	kgs_wide 10 <= X <= 100, player mazg (17k), subsampled to max 50	45.0	strength: 17k
3.34090909091	3.06818181818	0.272727272727	17.0	kgs_wide 10 <= X <= 100, player gosplinter (17k)	44.0	strength: 17k
4.66666666667	3.16666666667	1.5	17.0	kgs_wide 10 <= X <= 100, player toscha (17k)	24.0	strength: 17k
4.125	4.8125	-0.6875	17.0	kgs_wide 10 <= X <= 100, player Thithus (17k)	16.0	strength: 17k
4.05263157895	3.31578947368	0.736842105263	17.0	kgs_wide 10 <= X <= 100, player Mangouste (17k)	38.0	strength: 17k
5.47222222222	4.52777777778	0.944444444444	17.0	kgs_wide 10 <= X <= 100, player Gemensis (17k)	36.0	strength: 17k
6.27272727273	4.18181818182	2.09090909091	17.0	kgs_wide 10 <= X <= 100, player DiGigot (17k)	11.0	strength: 17k
6.18181818182	4.81818181818	1.36363636364	17.0	kgs_wide 10 <= X <= 100, player FoxGo (17k)	11.0	strength: 17k
6.9696969697	5.45454545455	1.51515151515	17.0	kgs_wide 10 <= X <= 100, player tctufts53 (17k), subsampled to max 50	33.0	strength: 17k
4.23076923077	3.69230769231	0.538461538462	17.0	kgs_wide 10 <= X <= 100, player kokokoko (17k)	13.0	strength: 17k
8.85714285714	4.71428571429	4.14285714286	17.0	kgs_wide 10 <= X <= 100, player plattfuss (17k)	35.0	strength: 17k
6.08163265306	4.44897959184	1.63265306122	17.0	kgs_wide 10 <= X <= 100, player Memix (17k)	49.0	strength: 17k
6.92105263158	4.71052631579	2.21052631579	17.0	kgs_wide 10 <= X <= 100, player gioco (17k), subsampled to max 50	38.0	strength: 17k
3.60606060606	5.06060606061	-1.45454545455	17.0	kgs_wide 10 <= X <= 100, player Nhoxlove (17k), subsampled to max 50	33.0	strength: 17k
8.09523809524	4.2380952381	3.85714285714	17.0	kgs_wide 10 <= X <= 100, player Mjolner (17k), subsampled to max 50	42.0	strength: 17k
4.77777777778	4.27777777778	0.5	17.0	kgs_wide 10 <= X <= 100, player kejia (17k)	18.0	strength: 17k
7.25	5.75	1.5	17.0	kgs_wide 10 <= X <= 100, player kaloms (17k)	16.0	strength: 17k
6.4375	4.4375	2.0	17.0	kgs_wide 10 <= X <= 100, player krtek (17k)	16.0	strength: 17k
7.09090909091	8.72727272727	-1.63636363636	17.0	kgs_wide 10 <= X <= 100, player altea (17k)	11.0	strength: 17k
7.54285714286	6.45714285714	1.08571428571	17.0	kgs_wide 10 <= X <= 100, player stillgreen (17k), subsampled to max 50	35.0	strength: 17k
2.73076923077	4.11538461538	-1.38461538462	17.0	kgs_wide 10 <= X <= 100, player kaffa (17k)	26.0	strength: 17k
6.18181818182	5.90909090909	0.272727272727	17.0	kgs_wide 10 <= X <= 100, player goshane1 (17k)	11.0	strength: 17k
7.25	5.25	2.0	17.0	kgs_wide 10 <= X <= 100, player jaro1985 (17k), subsampled to max 50	24.0	strength: 17k
4.97297297297	4.7027027027	0.27027027027	17.0	kgs_wide 10 <= X <= 100, player knolte (17k), subsampled to max 50	37.0	strength: 17k
7.0	5.66666666667	1.33333333333	17.0	kgs_wide 10 <= X <= 100, player ipolite (17k)	18.0	strength: 17k
4.20833333333	2.95833333333	1.25	17.0	kgs_wide 10 <= X <= 100, player eugen54 (17k), subsampled to max 50	24.0	strength: 17k
7.91666666667	4.0	3.91666666667	17.0	kgs_wide 10 <= X <= 100, player gramounet (17k)	12.0	strength: 17k
3.74074074074	3.66666666667	0.0740740740741	17.0	kgs_wide 10 <= X <= 100, player viton (17k), subsampled to max 50	27.0	strength: 17k
2.57142857143	2.77142857143	-0.2	17.0	kgs_wide 10 <= X <= 100, player elefantt (17k)	35.0	strength: 17k
4.21951219512	4.41463414634	-0.19512195122	17.0	kgs_wide 10 <= X <= 100, player Herodot (17k)	41.0	strength: 17k
11.3333333333	5.93333333333	5.4	17.0	kgs_wide 10 <= X <= 100, player ilang (17k)	15.0	strength: 17k
5.65217391304	4.71739130435	0.934782608696	17.0	kgs_wide 10 <= X <= 100, player wanio (17k)	46.0	strength: 17k
5.6	3.4	2.2	17.0	kgs_wide 10 <= X <= 100, player ttt8612ttt (17k)	15.0	strength: 17k
4.75	3.875	0.875	17.0	kgs_wide 10 <= X <= 100, player zelda2424 (17k)	24.0	strength: 17k
4.2380952381	6.0	-1.7619047619	17.0	kgs_wide 10 <= X <= 100, player MLT (17k)	21.0	strength: 17k
6.11764705882	4.82352941176	1.29411764706	17.0	kgs_wide 10 <= X <= 100, player miRcea (17k)	17.0	strength: 17k
4.27272727273	3.90909090909	0.363636363636	17.0	kgs_wide 10 <= X <= 100, player SephOner (17k)	11.0	strength: 17k
10.3	6.0	4.3	17.0	kgs_wide 10 <= X <= 100, player mb76 (17k)	10.0	strength: 17k
9.21428571429	4.0	5.21428571429	17.0	kgs_wide 10 <= X <= 100, player guiguistar (17k)	14.0	strength: 17k
6.09090909091	4.38636363636	1.70454545455	17.0	kgs_wide 10 <= X <= 100, player sylhor (17k)	44.0	strength: 17k
8.47222222222	4.5	3.97222222222	17.0	kgs_wide 10 <= X <= 100, player raptek (17k)	36.0	strength: 17k
7.68181818182	5.18181818182	2.5	17.0	kgs_wide 10 <= X <= 100, player Divid (17k), subsampled to max 50	22.0	strength: 17k
8.66666666667	5.33333333333	3.33333333333	17.0	kgs_wide 10 <= X <= 100, player berbun (17k)	12.0	strength: 17k
6.41666666667	2.83333333333	3.58333333333	17.0	kgs_wide 10 <= X <= 100, player ikamusume (17k)	12.0	strength: 17k
10.0	5.96551724138	4.03448275862	17.0	kgs_wide 10 <= X <= 100, player lapindix (17k)	29.0	strength: 17k
3.46341463415	3.58536585366	-0.121951219512	17.0	kgs_wide 10 <= X <= 100, player NomadPityu (17k)	41.0	strength: 17k
6.15384615385	4.38461538462	1.76923076923	17.0	kgs_wide 10 <= X <= 100, player jabara (17k)	26.0	strength: 17k
6.94736842105	3.10526315789	3.84210526316	17.0	kgs_wide 10 <= X <= 100, player tutjut (17k)	19.0	strength: 17k
5.8	4.42857142857	1.37142857143	17.0	kgs_wide 10 <= X <= 100, player Ewela (17k)	35.0	strength: 17k
6.83333333333	3.58333333333	3.25	17.0	kgs_wide 10 <= X <= 100, player Oriandon (17k)	12.0	strength: 17k
6.91176470588	4.20588235294	2.70588235294	17.0	kgs_wide 10 <= X <= 100, player f0rk (17k)	34.0	strength: 17k
7.1935483871	4.35483870968	2.83870967742	18.0	kgs_wide 10 <= X <= 100, player markjgc (18k)	31.0	strength: 18k
5.45945945946	4.91891891892	0.540540540541	18.0	kgs_wide 10 <= X <= 100, player Franklins (18k)	37.0	strength: 18k
15.2222222222	5.66666666667	9.55555555556	18.0	kgs_wide 10 <= X <= 100, player welbane (18k)	18.0	strength: 18k
5.0	4.05555555556	0.944444444444	18.0	kgs_wide 10 <= X <= 100, player toscha (18k)	18.0	strength: 18k
6.92857142857	10.2142857143	-3.28571428571	18.0	kgs_wide 10 <= X <= 100, player pegasus144 (18k)	14.0	strength: 18k
4.86666666667	6.33333333333	-1.46666666667	18.0	kgs_wide 10 <= X <= 100, player kinsey (18k), subsampled to max 50	15.0	strength: 18k
6.0	3.64285714286	2.35714285714	18.0	kgs_wide 10 <= X <= 100, player gioco (18k)	28.0	strength: 18k
6.47619047619	6.04761904762	0.428571428571	18.0	kgs_wide 10 <= X <= 100, player Divid (18k)	21.0	strength: 18k
5.81481481481	4.2962962963	1.51851851852	18.0	kgs_wide 10 <= X <= 100, player jobat (18k), subsampled to max 50	27.0	strength: 18k
5.73529411765	2.76470588235	2.97058823529	18.0	kgs_wide 10 <= X <= 100, player sc (18k)	34.0	strength: 18k
7.03225806452	3.87096774194	3.16129032258	18.0	kgs_wide 10 <= X <= 100, player westwind (18k)	31.0	strength: 18k
2.08333333333	4.25	-2.16666666667	18.0	kgs_wide 10 <= X <= 100, player ssda (18k)	12.0	strength: 18k
3.63157894737	2.21052631579	1.42105263158	18.0	kgs_wide 10 <= X <= 100, player Lalcomn32k (18k), subsampled to max 50	19.0	strength: 18k
6.46153846154	5.30769230769	1.15384615385	18.0	kgs_wide 10 <= X <= 100, player metrokoni (18k)	13.0	strength: 18k
8.61538461538	4.69230769231	3.92307692308	18.0	kgs_wide 10 <= X <= 100, player maxp73 (18k)	13.0	strength: 18k
2.65714285714	3.22857142857	-0.571428571429	18.0	kgs_wide 10 <= X <= 100, player gosplinter (18k)	35.0	strength: 18k
8.0	5.6	2.4	18.0	kgs_wide 10 <= X <= 100, player ubergeek (18k)	10.0	strength: 18k
3.72727272727	3.13636363636	0.590909090909	18.0	kgs_wide 10 <= X <= 100, player kiba (18k)	22.0	strength: 18k
7.38461538462	5.07692307692	2.30769230769	18.0	kgs_wide 10 <= X <= 100, player zachi (18k)	13.0	strength: 18k
7.46153846154	4.76923076923	2.69230769231	18.0	kgs_wide 10 <= X <= 100, player Gakuseigo (18k)	13.0	strength: 18k
4.91666666667	3.375	1.54166666667	18.0	kgs_wide 10 <= X <= 100, player Gemensis (18k)	24.0	strength: 18k
8.40740740741	4.81481481481	3.59259259259	18.0	kgs_wide 10 <= X <= 100, player plattfuss (18k)	27.0	strength: 18k
4.23076923077	2.92307692308	1.30769230769	18.0	kgs_wide 10 <= X <= 100, player Mire (18k)	13.0	strength: 18k
5.6	3.15	2.45	18.0	kgs_wide 10 <= X <= 100, player unikid66 (18k)	20.0	strength: 18k
6.0	4.70833333333	1.29166666667	18.0	kgs_wide 10 <= X <= 100, player anthonygo (18k)	24.0	strength: 18k
4.44444444444	3.61111111111	0.833333333333	18.0	kgs_wide 10 <= X <= 100, player NomadPityu (18k)	18.0	strength: 18k
4.0625	2.75	1.3125	18.0	kgs_wide 10 <= X <= 100, player Maverik (18k)	16.0	strength: 18k
4.0	4.55882352941	-0.558823529412	18.0	kgs_wide 10 <= X <= 100, player Venicelove (18k)	34.0	strength: 18k
4.15384615385	4.46153846154	-0.307692307692	18.0	kgs_wide 10 <= X <= 100, player brigolo (18k), subsampled to max 50	26.0	strength: 18k
2.68085106383	4.59574468085	-1.91489361702	18.0	kgs_wide 10 <= X <= 100, player Nhoxlove (18k)	47.0	strength: 18k
8.38888888889	3.11111111111	5.27777777778	18.0	kgs_wide 10 <= X <= 100, player Lestat1337 (18k)	18.0	strength: 18k
3.97435897436	4.25641025641	-0.282051282051	18.0	kgs_wide 10 <= X <= 100, player kaffa (18k)	39.0	strength: 18k
5.11538461538	3.03846153846	2.07692307692	18.0	kgs_wide 10 <= X <= 100, player quyx (18k)	26.0	strength: 18k
2.52941176471	3.76470588235	-1.23529411765	18.0	kgs_wide 10 <= X <= 100, player tojiriki (18k)	17.0	strength: 18k
6.54347826087	5.21739130435	1.32608695652	18.0	kgs_wide 10 <= X <= 100, player wanio (18k)	46.0	strength: 18k
5.09090909091	4.90909090909	0.181818181818	18.0	kgs_wide 10 <= X <= 100, player andreasv (18k)	11.0	strength: 18k
4.13513513514	3.37837837838	0.756756756757	18.0	kgs_wide 10 <= X <= 100, player tomasz100 (18k)	37.0	strength: 18k
11.7894736842	4.68421052632	7.10526315789	18.0	kgs_wide 10 <= X <= 100, player N9DP (18k)	19.0	strength: 18k
5.3	5.4	-0.1	18.0	kgs_wide 10 <= X <= 100, player crrptr (18k)	20.0	strength: 18k
7.36842105263	5.73684210526	1.63157894737	18.0	kgs_wide 10 <= X <= 100, player acajar (18k)	19.0	strength: 18k
9.58823529412	5.70588235294	3.88235294118	18.0	kgs_wide 10 <= X <= 100, player ikunobu (18k)	17.0	strength: 18k
2.09523809524	2.71428571429	-0.619047619048	18.0	kgs_wide 10 <= X <= 100, player elefantt (18k)	21.0	strength: 18k
5.45454545455	4.0	1.45454545455	18.0	kgs_wide 10 <= X <= 100, player igosh (18k)	11.0	strength: 18k
5.63636363636	5.36363636364	0.272727272727	18.0	kgs_wide 10 <= X <= 100, player cultivator (18k)	11.0	strength: 18k
4.45454545455	4.90909090909	-0.454545454545	18.0	kgs_wide 10 <= X <= 100, player Hendes (18k)	11.0	strength: 18k
8.25531914894	5.14893617021	3.10638297872	18.0	kgs_wide 10 <= X <= 100, player altea (18k)	47.0	strength: 18k
7.5	4.8	2.7	18.0	kgs_wide 10 <= X <= 100, player kta (18k)	20.0	strength: 18k
3.24	2.24	1.0	18.0	kgs_wide 10 <= X <= 100, player iz2002 (18k)	25.0	strength: 18k
5.14285714286	3.64285714286	1.5	18.0	kgs_wide 10 <= X <= 100, player ritrache (18k)	14.0	strength: 18k
7.78947368421	6.15789473684	1.63157894737	18.0	kgs_wide 10 <= X <= 100, player vrmartin (18k)	19.0	strength: 18k
4.26923076923	4.38461538462	-0.115384615385	18.0	kgs_wide 10 <= X <= 100, player knolte (18k), subsampled to max 50	26.0	strength: 18k
10.1111111111	5.91666666667	4.19444444444	18.0	kgs_wide 10 <= X <= 100, player kros (18k), subsampled to max 50	36.0	strength: 18k
6.64285714286	6.5	0.142857142857	18.0	kgs_wide 10 <= X <= 100, player paiyu (18k)	14.0	strength: 18k
6.88235294118	3.94117647059	2.94117647059	18.0	kgs_wide 10 <= X <= 100, player lollito (18k), subsampled to max 50	17.0	strength: 18k
3.425	3.0	0.425	18.0	kgs_wide 10 <= X <= 100, player Palich (18k)	40.0	strength: 18k
4.21212121212	2.66666666667	1.54545454545	18.0	kgs_wide 10 <= X <= 100, player ledpeppers (18k)	33.0	strength: 18k
5.53333333333	4.9	0.633333333333	18.0	kgs_wide 10 <= X <= 100, player ALFABETA37 (18k)	30.0	strength: 18k
5.2972972973	4.10810810811	1.18918918919	18.0	kgs_wide 10 <= X <= 100, player eugen54 (18k)	37.0	strength: 18k
3.16666666667	2.53333333333	0.633333333333	18.0	kgs_wide 10 <= X <= 100, player Hiul (18k)	30.0	strength: 18k
2.63636363636	2.13636363636	0.5	18.0	kgs_wide 10 <= X <= 100, player Ewela (18k)	22.0	strength: 18k
2.45161290323	3.51612903226	-1.06451612903	18.0	kgs_wide 10 <= X <= 100, player kazekaze (18k)	31.0	strength: 18k
14.4166666667	3.5	10.9166666667	18.0	kgs_wide 10 <= X <= 100, player DrunkenGnu (18k)	12.0	strength: 18k
5.54545454545	4.0	1.54545454545	18.0	kgs_wide 10 <= X <= 100, player jaru (18k)	11.0	strength: 18k
4.65625	4.9375	-0.28125	18.0	kgs_wide 10 <= X <= 100, player hilda (18k)	32.0	strength: 18k
5.84444444444	3.31111111111	2.53333333333	18.0	kgs_wide 10 <= X <= 100, player Filip41 (18k), subsampled to max 50	45.0	strength: 18k
7.18518518519	5.37037037037	1.81481481481	18.0	kgs_wide 10 <= X <= 100, player nyoshi (18k)	27.0	strength: 18k
4.21428571429	6.14285714286	-1.92857142857	18.0	kgs_wide 10 <= X <= 100, player xinbi (18k)	14.0	strength: 18k
6.55555555556	4.33333333333	2.22222222222	18.0	kgs_wide 10 <= X <= 100, player Matsuyama (18k)	18.0	strength: 18k
6.61224489796	6.36734693878	0.244897959184	18.0	kgs_wide 10 <= X <= 100, player tctufts53 (18k), subsampled to max 50	49.0	strength: 18k
5.46153846154	4.0	1.46153846154	18.0	kgs_wide 10 <= X <= 100, player sylhor (18k)	13.0	strength: 18k
10.375	8.625	1.75	18.0	kgs_wide 10 <= X <= 100, player Lejla (18k)	16.0	strength: 18k
11.7346938776	6.40816326531	5.32653061224	18.0	kgs_wide 10 <= X <= 100, player plusQ (18k), subsampled to max 50	49.0	strength: 18k
5.56818181818	5.02272727273	0.545454545455	18.0	kgs_wide 10 <= X <= 100, player jaro1985 (18k), subsampled to max 50	44.0	strength: 18k
6.41666666667	4.05555555556	2.36111111111	18.0	kgs_wide 10 <= X <= 100, player solowolfs (18k)	36.0	strength: 18k
6.95454545455	5.81818181818	1.13636363636	18.0	kgs_wide 10 <= X <= 100, player yussi (18k)	22.0	strength: 18k
6.39285714286	4.57142857143	1.82142857143	18.0	kgs_wide 10 <= X <= 100, player hasenkamp (18k), subsampled to max 50	28.0	strength: 18k
7.9375	6.75	1.1875	18.0	kgs_wide 10 <= X <= 100, player hisacf (18k)	16.0	strength: 18k
0.923076923077	2.76923076923	-1.84615384615	18.0	kgs_wide 10 <= X <= 100, player yuutarou (18k)	13.0	strength: 18k
7.72727272727	5.09090909091	2.63636363636	18.0	kgs_wide 10 <= X <= 100, player DiGigot (18k)	11.0	strength: 18k
5.29411764706	4.08823529412	1.20588235294	18.0	kgs_wide 10 <= X <= 100, player AndreyL (18k)	34.0	strength: 18k
8.45833333333	3.91666666667	4.54166666667	18.0	kgs_wide 10 <= X <= 100, player sjono (18k), subsampled to max 50	24.0	strength: 18k
6.47619047619	4.95238095238	1.52380952381	18.0	kgs_wide 10 <= X <= 100, player kyazusa (18k)	21.0	strength: 18k
4.0	3.52941176471	0.470588235294	18.0	kgs_wide 10 <= X <= 100, player kokokoko (18k)	17.0	strength: 18k
4.09523809524	4.14285714286	-0.047619047619	18.0	kgs_wide 10 <= X <= 100, player ryuunet (18k)	21.0	strength: 18k
4.64705882353	3.76470588235	0.882352941176	18.0	kgs_wide 10 <= X <= 100, player Avokado (18k)	17.0	strength: 18k
5.2	2.5	2.7	18.0	kgs_wide 10 <= X <= 100, player edowaado (18k)	20.0	strength: 18k
4.41176470588	3.29411764706	1.11764705882	18.0	kgs_wide 10 <= X <= 100, player Aivonix (18k)	17.0	strength: 18k
5.76923076923	4.23076923077	1.53846153846	18.0	kgs_wide 10 <= X <= 100, player tutjut (18k)	13.0	strength: 18k
2.75	2.225	0.525	18.0	kgs_wide 10 <= X <= 100, player Marinus (18k), subsampled to max 50	40.0	strength: 18k
2.83333333333	2.41666666667	0.416666666667	18.0	kgs_wide 10 <= X <= 100, player alertos (18k)	12.0	strength: 18k
6.02380952381	6.83333333333	-0.809523809524	18.0	kgs_wide 10 <= X <= 100, player makpela (18k), subsampled to max 50	42.0	strength: 18k
6.54166666667	4.0	2.54166666667	18.0	kgs_wide 10 <= X <= 100, player f0rk (18k)	24.0	strength: 18k
5.09090909091	3.48484848485	1.60606060606	18.0	kgs_wide 10 <= X <= 100, player chuckie (18k), subsampled to max 50	33.0	strength: 18k
10.9090909091	5.63636363636	5.27272727273	18.0	kgs_wide 10 <= X <= 100, player Adalen (18k)	11.0	strength: 18k
10.1538461538	5.26923076923	4.88461538462	18.0	kgs_wide 10 <= X <= 100, player Ploum (18k)	26.0	strength: 18k
6.53846153846	4.30769230769	2.23076923077	18.0	kgs_wide 10 <= X <= 100, player mica (18k), subsampled to max 50	13.0	strength: 18k
5.57142857143	5.14285714286	0.428571428571	18.0	kgs_wide 10 <= X <= 100, player polka (18k)	14.0	strength: 18k
4.71428571429	4.47619047619	0.238095238095	18.0	kgs_wide 10 <= X <= 100, player SvT (18k)	21.0	strength: 18k
7.61363636364	4.97727272727	2.63636363636	18.0	kgs_wide 10 <= X <= 100, player guiguistar (18k), subsampled to max 50	44.0	strength: 18k
7.26666666667	6.2	1.06666666667	18.0	kgs_wide 10 <= X <= 100, player yop (18k), subsampled to max 50	30.0	strength: 18k
7.38461538462	5.30769230769	2.07692307692	18.0	kgs_wide 10 <= X <= 100, player SabiSan (18k)	13.0	strength: 18k
9.66666666667	5.77777777778	3.88888888889	18.0	kgs_wide 10 <= X <= 100, player mazg (18k), subsampled to max 50	18.0	strength: 18k
5.46153846154	3.0	2.46153846154	18.0	kgs_wide 10 <= X <= 100, player Moregyn (18k)	13.0	strength: 18k
8.39534883721	5.32558139535	3.06976744186	18.0	kgs_wide 10 <= X <= 100, player beaverrick (18k), subsampled to max 50	43.0	strength: 18k
3.175	2.775	0.4	18.0	kgs_wide 10 <= X <= 100, player sudabalik (18k)	40.0	strength: 18k
5.09090909091	3.0	2.09090909091	18.0	kgs_wide 10 <= X <= 100, player Hagy (18k)	11.0	strength: 18k
9.75	5.6875	4.0625	18.0	kgs_wide 10 <= X <= 100, player junjunjun (18k)	16.0	strength: 18k
0.571428571429	0.952380952381	-0.380952380952	18.0	kgs_wide 10 <= X <= 100, player Nikanu (18k), subsampled to max 50	21.0	strength: 18k
8.94736842105	5.26315789474	3.68421052632	18.0	kgs_wide 10 <= X <= 100, player Ephijy (18k)	19.0	strength: 18k
5.11538461538	3.61538461538	1.5	18.0	kgs_wide 10 <= X <= 100, player hmanners (18k)	26.0	strength: 18k
5.71428571429	3.61904761905	2.09523809524	18.0	kgs_wide 10 <= X <= 100, player TioMio (18k)	21.0	strength: 18k
5.16666666667	3.61111111111	1.55555555556	18.0	kgs_wide 10 <= X <= 100, player Narushima (18k)	18.0	strength: 18k
5.68	3.12	2.56	18.0	kgs_wide 10 <= X <= 100, player temudjin (18k)	25.0	strength: 18k
9.13333333333	6.2	2.93333333333	18.0	kgs_wide 10 <= X <= 100, player mura (18k)	15.0	strength: 18k
4.0	3.92307692308	0.0769230769231	18.0	kgs_wide 10 <= X <= 100, player soroigo (18k)	13.0	strength: 18k
9.80952380952	4.45238095238	5.35714285714	18.0	kgs_wide 10 <= X <= 100, player mb76 (18k), subsampled to max 50	42.0	strength: 18k
3.90476190476	3.42857142857	0.47619047619	18.0	kgs_wide 10 <= X <= 100, player blonpina (18k)	21.0	strength: 18k
8.0	4.8	3.2	18.0	kgs_wide 10 <= X <= 100, player drno (18k)	30.0	strength: 18k
7.81818181818	7.0	0.818181818182	18.0	kgs_wide 10 <= X <= 100, player grzdyl (18k)	11.0	strength: 18k
7.40740740741	4.96296296296	2.44444444444	18.0	kgs_wide 10 <= X <= 100, player rod99 (18k)	27.0	strength: 18k
4.08333333333	7.08333333333	-3.0	19.0	kgs_wide 10 <= X <= 100, player JeansebL (19k)	12.0	strength: 19k
4.94444444444	3.5	1.44444444444	19.0	kgs_wide 10 <= X <= 100, player quyx (19k)	36.0	strength: 19k
6.30769230769	6.07692307692	0.230769230769	19.0	kgs_wide 10 <= X <= 100, player issiel (19k)	13.0	strength: 19k
5.66666666667	3.66666666667	2.0	19.0	kgs_wide 10 <= X <= 100, player emre35 (19k)	18.0	strength: 19k
7.15384615385	4.84615384615	2.30769230769	19.0	kgs_wide 10 <= X <= 100, player djae95 (19k)	13.0	strength: 19k
14.0	5.84615384615	8.15384615385	19.0	kgs_wide 10 <= X <= 100, player welbane (19k)	13.0	strength: 19k
8.64444444444	5.28888888889	3.35555555556	19.0	kgs_wide 10 <= X <= 100, player ed16k4now (19k)	45.0	strength: 19k
2.26666666667	2.26666666667	0.0	19.0	kgs_wide 10 <= X <= 100, player elefantt (19k)	15.0	strength: 19k
3.21428571429	1.0	2.21428571429	19.0	kgs_wide 10 <= X <= 100, player barnaby81 (19k)	14.0	strength: 19k
5.83333333333	4.94444444444	0.888888888889	19.0	kgs_wide 10 <= X <= 100, player wanio (19k)	36.0	strength: 19k
7.88888888889	5.27777777778	2.61111111111	19.0	kgs_wide 10 <= X <= 100, player cbkehler (19k)	18.0	strength: 19k
3.06451612903	3.61290322581	-0.548387096774	19.0	kgs_wide 10 <= X <= 100, player NomadPityu (19k)	31.0	strength: 19k
5.63636363636	5.72727272727	-0.0909090909091	19.0	kgs_wide 10 <= X <= 100, player Kaduc (19k)	11.0	strength: 19k
5.33333333333	3.2	2.13333333333	19.0	kgs_wide 10 <= X <= 100, player Ewela (19k)	15.0	strength: 19k
5.35135135135	4.62162162162	0.72972972973	19.0	kgs_wide 10 <= X <= 100, player brigolo (19k), subsampled to max 50	37.0	strength: 19k
7.0	5.89473684211	1.10526315789	19.0	kgs_wide 10 <= X <= 100, player yop (19k)	19.0	strength: 19k
3.35	4.2	-0.85	19.0	kgs_wide 10 <= X <= 100, player darcchen (19k)	20.0	strength: 19k
3.21052631579	2.31578947368	0.894736842105	19.0	kgs_wide 10 <= X <= 100, player got2b (19k)	19.0	strength: 19k
3.51612903226	2.64516129032	0.870967741935	19.0	kgs_wide 10 <= X <= 100, player kinematics (19k)	31.0	strength: 19k
3.72222222222	3.83333333333	-0.111111111111	19.0	kgs_wide 10 <= X <= 100, player latas (19k)	18.0	strength: 19k
7.55555555556	5.63888888889	1.91666666667	19.0	kgs_wide 10 <= X <= 100, player Moon9 (19k)	36.0	strength: 19k
4.4375	3.34375	1.09375	19.0	kgs_wide 10 <= X <= 100, player Marinus (19k)	32.0	strength: 19k
7.0243902439	4.43902439024	2.58536585366	19.0	kgs_wide 10 <= X <= 100, player polka (19k)	41.0	strength: 19k
4.11111111111	3.59259259259	0.518518518519	19.0	kgs_wide 10 <= X <= 100, player soroigo (19k)	27.0	strength: 19k
2.74074074074	4.48148148148	-1.74074074074	19.0	kgs_wide 10 <= X <= 100, player ssda (19k)	27.0	strength: 19k
5.33333333333	4.0	1.33333333333	19.0	kgs_wide 10 <= X <= 100, player Parks (19k)	15.0	strength: 19k
3.60606060606	2.81818181818	0.787878787879	19.0	kgs_wide 10 <= X <= 100, player gosplinter (19k)	33.0	strength: 19k
4.60606060606	3.12121212121	1.48484848485	19.0	kgs_wide 10 <= X <= 100, player chuckie (19k), subsampled to max 50	33.0	strength: 19k
2.53125	2.375	0.15625	19.0	kgs_wide 10 <= X <= 100, player Jake6500 (19k), subsampled to max 50	32.0	strength: 19k
3.91666666667	4.66666666667	-0.75	19.0	kgs_wide 10 <= X <= 100, player adiazsanti (19k)	12.0	strength: 19k
5.52941176471	3.64705882353	1.88235294118	19.0	kgs_wide 10 <= X <= 100, player gioco (19k)	17.0	strength: 19k
8.33333333333	5.8	2.53333333333	19.0	kgs_wide 10 <= X <= 100, player mb76 (19k)	30.0	strength: 19k
