f0(wins #points)	f0(loses #points)	player strength	OSL name	OSL size	Image name
5.06666666667	13.3	15.0	kgs_wide 10 <= X <= 100, player kotgo (15k)	18.0	strength: 15k
29.0	11.5	15.0	kgs_wide 10 <= X <= 100, player ledpeppers (15k)	31.0	strength: 15k
15.0909090909	10.0454545455	15.0	kgs_wide 10 <= X <= 100, player freddyeung (15k)	15.0	strength: 15k
24.6034482759	25.5172413793	15.0	kgs_wide 10 <= X <= 100, player charkysan (15k)	45.0	strength: 15k
6.29166666667	30.2916666667	15.0	kgs_wide 10 <= X <= 100, player ituyosi (15k), subsampled to max 50	20.0	strength: 15k
20.1	40.1	15.0	kgs_wide 10 <= X <= 100, player ggg (15k)	14.0	strength: 15k
9.61538461538	8.23076923077	15.0	kgs_wide 10 <= X <= 100, player kros (15k)	42.0	strength: 15k
0.0	31.0	15.0	kgs_wide 10 <= X <= 100, player Stark3 (15k)	12.0	strength: 15k
10.8181818182	12.2272727273	15.0	kgs_wide 10 <= X <= 100, player schwaiger (15k), subsampled to max 50	26.0	strength: 15k
10.2777777778	16.1111111111	15.0	kgs_wide 10 <= X <= 100, player hilda (15k)	16.0	strength: 15k
23.0	43.1666666667	15.0	kgs_wide 10 <= X <= 100, player drno (15k), subsampled to max 50	31.0	strength: 15k
0.772727272727	30.3636363636	15.0	kgs_wide 10 <= X <= 100, player jabara (15k)	19.0	strength: 15k
15.9375	8.0625	15.0	kgs_wide 10 <= X <= 100, player tigrou49 (15k)	14.0	strength: 15k
20.625	8.125	15.0	kgs_wide 10 <= X <= 100, player Nweeby (15k)	25.0	strength: 15k
15.5	20.4285714286	15.0	kgs_wide 10 <= X <= 100, player AndreyL (15k)	24.0	strength: 15k
17.6666666667	58.8	15.0	kgs_wide 10 <= X <= 100, player jacekpod (15k)	40.0	strength: 15k
12.875	4.875	15.0	kgs_wide 10 <= X <= 100, player sageorge (15k)	12.0	strength: 15k
10.6666666667	57.5833333333	15.0	kgs_wide 10 <= X <= 100, player conduongdi (15k), subsampled to max 50	39.0	strength: 15k
5.0625	20.9375	15.0	kgs_wide 10 <= X <= 100, player mikael45 (15k)	12.0	strength: 15k
12.3888888889	29.8888888889	15.0	kgs_wide 10 <= X <= 100, player couni (15k)	14.0	strength: 15k
16.25	7.66666666667	15.0	kgs_wide 10 <= X <= 100, player mfgo18kyu (15k), subsampled to max 50	27.0	strength: 15k
3.33333333333	12.1666666667	15.0	kgs_wide 10 <= X <= 100, player Matsuyama (15k)	16.0	strength: 15k
12.2	8.5	15.0	kgs_wide 10 <= X <= 100, player chingcwc (15k)	12.0	strength: 15k
8.8	16.8333333333	15.0	kgs_wide 10 <= X <= 100, player hetre (15k)	17.0	strength: 15k
14.75	1.25	15.0	kgs_wide 10 <= X <= 100, player hithere123 (15k)	12.0	strength: 15k
29.2222222222	7.61111111111	15.0	kgs_wide 10 <= X <= 100, player NoahXD (15k)	14.0	strength: 15k
18.0	30.0714285714	15.0	kgs_wide 10 <= X <= 100, player Mangouste (15k), subsampled to max 50	27.0	strength: 15k
13.6428571429	30.7142857143	15.0	kgs_wide 10 <= X <= 100, player speedchase (15k)	16.0	strength: 15k
8.59523809524	15.3333333333	15.0	kgs_wide 10 <= X <= 100, player berrybear (15k), subsampled to max 50	44.0	strength: 15k
4.78947368421	76.9736842105	15.0	kgs_wide 10 <= X <= 100, player Tigra62 (15k), subsampled to max 50	26.0	strength: 15k
8.93333333333	17.2333333333	15.0	kgs_wide 10 <= X <= 100, player lapindix (15k), subsampled to max 50	47.0	strength: 15k
21.9375	16.9375	15.0	kgs_wide 10 <= X <= 100, player olczyk (15k)	13.0	strength: 15k
30.75	14.75	15.0	kgs_wide 10 <= X <= 100, player dumptruck (15k), subsampled to max 50	24.0	strength: 15k
28.25	21.0833333333	15.0	kgs_wide 10 <= X <= 100, player hmanners (15k)	48.0	strength: 15k
12.984375	14.234375	15.0	kgs_wide 10 <= X <= 100, player soroigo (15k)	47.0	strength: 15k
10.0416666667	31.2083333333	15.0	kgs_wide 10 <= X <= 100, player steella (15k), subsampled to max 50	28.0	strength: 15k
2.78947368421	133.447368421	15.0	kgs_wide 10 <= X <= 100, player lang (15k)	26.0	strength: 15k
27.5909090909	45.8636363636	15.0	kgs_wide 10 <= X <= 100, player gramounet (15k)	25.0	strength: 15k
19.5625	27.1875	15.0	kgs_wide 10 <= X <= 100, player krtek (15k)	11.0	strength: 15k
24.7222222222	23.4444444444	15.0	kgs_wide 10 <= X <= 100, player mica (15k)	16.0	strength: 15k
18.0833333333	15.75	15.0	kgs_wide 10 <= X <= 100, player QWerner (15k)	28.0	strength: 15k
24.9722222222	2.91666666667	15.0	kgs_wide 10 <= X <= 100, player f0rk (15k)	30.0	strength: 15k
23.5789473684	18.5	15.0	kgs_wide 10 <= X <= 100, player Ewela (15k)	30.0	strength: 15k
12.5416666667	2.54166666667	15.0	kgs_wide 10 <= X <= 100, player erikt (15k)	20.0	strength: 15k
10.6875	37.3125	15.0	kgs_wide 10 <= X <= 100, player lollito (15k), subsampled to max 50	13.0	strength: 15k
22.3529411765	11.2647058824	15.0	kgs_wide 10 <= X <= 100, player mafalda (15k)	38.0	strength: 15k
20.1071428571	11.9642857143	15.0	kgs_wide 10 <= X <= 100, player NeoFreeze (15k), subsampled to max 50	32.0	strength: 15k
8.41935483871	21.1129032258	15.0	kgs_wide 10 <= X <= 100, player unikid66 (15k), subsampled to max 50	44.0	strength: 15k
32.1666666667	17.0	15.0	kgs_wide 10 <= X <= 100, player Marder (15k)	11.0	strength: 15k
23.6470588235	11.7352941176	15.0	kgs_wide 10 <= X <= 100, player EinsteinNg (15k), subsampled to max 50	31.0	strength: 15k
6.5	24.0277777778	15.0	kgs_wide 10 <= X <= 100, player eugen54 (15k), subsampled to max 50	50.0	strength: 15k
21.2142857143	28.1428571429	15.0	kgs_wide 10 <= X <= 100, player Lejla (15k), subsampled to max 50	28.0	strength: 15k
16.0	7.07142857143	15.0	kgs_wide 10 <= X <= 100, player Woest (15k)	13.0	strength: 15k
21.8888888889	6.83333333333	15.0	kgs_wide 10 <= X <= 100, player bluemarmot (15k)	11.0	strength: 15k
5.08536585366	41.9146341463	15.0	kgs_wide 10 <= X <= 100, player tctufts53 (15k), subsampled to max 50	48.0	strength: 15k
14.25	13.8166666667	15.0	kgs_wide 10 <= X <= 100, player gioco (15k)	48.0	strength: 15k
5.6	1648.8	15.0	kgs_wide 10 <= X <= 100, player chuckie (15k)	13.0	strength: 15k
2.91176470588	50.6470588235	15.0	kgs_wide 10 <= X <= 100, player anthonygo (15k), subsampled to max 50	23.0	strength: 15k
23.1666666667	3.83333333333	15.0	kgs_wide 10 <= X <= 100, player tunetan (15k)	18.0	strength: 15k
30.25	13.9	15.0	kgs_wide 10 <= X <= 100, player zelda2424 (15k)	42.0	strength: 15k
34.5	18.15	15.0	kgs_wide 10 <= X <= 100, player Oriandon (15k)	16.0	strength: 15k
30.4	1.9	15.0	kgs_wide 10 <= X <= 100, player Jabari (15k)	11.0	strength: 15k
16.875	12.7083333333	15.0	kgs_wide 10 <= X <= 100, player dufusgoguy (15k)	22.0	strength: 15k
5.93333333333	41.5666666667	15.0	kgs_wide 10 <= X <= 100, player Lestat1337 (15k)	30.0	strength: 15k
9.75806451613	35.5483870968	15.0	kgs_wide 10 <= X <= 100, player lebernard (15k)	41.0	strength: 15k
32.8103448276	38.1724137931	15.0	kgs_wide 10 <= X <= 100, player MV87 (15k), subsampled to max 50	32.0	strength: 15k
49.6818181818	13.7272727273	15.0	kgs_wide 10 <= X <= 100, player darcchen (15k)	18.0	strength: 15k
9.75	11.875	15.0	kgs_wide 10 <= X <= 100, player maxp73 (15k)	11.0	strength: 15k
0.0	77.3181818182	15.0	kgs_wide 10 <= X <= 100, player ilang (15k), subsampled to max 50	19.0	strength: 15k
10.8888888889	50.1666666667	15.0	kgs_wide 10 <= X <= 100, player RK76 (15k)	18.0	strength: 15k
14.125	12.75	15.0	kgs_wide 10 <= X <= 100, player sixrusses (15k)	12.0	strength: 15k
494.911764706	6.61764705882	15.0	kgs_wide 10 <= X <= 100, player FRANK099 (15k)	19.0	strength: 15k
94.3	0.0	15.0	kgs_wide 10 <= X <= 100, player sharpteeth (15k)	13.0	strength: 15k
0.0	41.3571428571	15.0	kgs_wide 10 <= X <= 100, player Mozar (15k)	28.0	strength: 15k
9.78571428571	22.7142857143	15.0	kgs_wide 10 <= X <= 100, player Rio23 (15k)	11.0	strength: 15k
6.11290322581	42.4516129032	15.0	kgs_wide 10 <= X <= 100, player Moon9 (15k), subsampled to max 50	40.0	strength: 15k
10.3	13.3333333333	15.0	kgs_wide 10 <= X <= 100, player HAL9000 (15k)	17.0	strength: 15k
32.5357142857	2.96428571429	15.0	kgs_wide 10 <= X <= 100, player killerrain (15k), subsampled to max 50	42.0	strength: 15k
15.6666666667	917.444444444	15.0	kgs_wide 10 <= X <= 100, player Mjolner (15k)	17.0	strength: 15k
12.9772727273	23.5681818182	15.0	kgs_wide 10 <= X <= 100, player Kiseus (15k)	45.0	strength: 15k
12.15	16.8833333333	15.0	kgs_wide 10 <= X <= 100, player BillW (15k)	45.0	strength: 15k
5.52631578947	38.6052631579	15.0	kgs_wide 10 <= X <= 100, player kocour (15k)	27.0	strength: 15k
13.4444444444	19.8888888889	15.0	kgs_wide 10 <= X <= 100, player NomadPityu (15k), subsampled to max 50	30.0	strength: 15k
805.35483871	10.4516129032	15.0	kgs_wide 10 <= X <= 100, player gnugogo (15k), subsampled to max 50	49.0	strength: 15k
17.1176470588	28.0294117647	15.0	kgs_wide 10 <= X <= 100, player JJB (15k)	45.0	strength: 15k
20.1481481481	6.46296296296	15.0	kgs_wide 10 <= X <= 100, player Sapojnik (15k)	39.0	strength: 15k
20.7857142857	30.6428571429	15.0	kgs_wide 10 <= X <= 100, player toscha (15k)	47.0	strength: 15k
30.9285714286	16.1428571429	15.0	kgs_wide 10 <= X <= 100, player quyx (15k)	30.0	strength: 15k
38.4230769231	9.30769230769	15.0	kgs_wide 10 <= X <= 100, player solowolfs (15k)	34.0	strength: 15k
35.375	12.125	15.0	kgs_wide 10 <= X <= 100, player XIII76 (15k)	12.0	strength: 15k
19.7	34.0	15.0	kgs_wide 10 <= X <= 100, player HJR (15k)	30.0	strength: 15k
12.8333333333	7.77777777778	15.0	kgs_wide 10 <= X <= 100, player Micky123 (15k)	21.0	strength: 15k
21.125	67.125	15.0	kgs_wide 10 <= X <= 100, player KoriGobot (15k)	27.0	strength: 15k
22.2083333333	11.875	15.0	kgs_wide 10 <= X <= 100, player kepassa (15k), subsampled to max 50	35.0	strength: 15k
4.88888888889	34.3888888889	15.0	kgs_wide 10 <= X <= 100, player pelikan7 (15k)	22.0	strength: 15k
1170.57142857	1196.21428571	15.0	kgs_wide 10 <= X <= 100, player GoRobot (15k)	11.0	strength: 15k
5.8	4.1	15.0	kgs_wide 10 <= X <= 100, player sjono (15k), subsampled to max 50	11.0	strength: 15k
14.8	55.3	15.0	kgs_wide 10 <= X <= 100, player kejia (15k), subsampled to max 50	12.0	strength: 15k
24.3541666667	6.22916666667	15.0	kgs_wide 10 <= X <= 100, player Memix (15k)	42.0	strength: 15k
0.478260869565	75.152173913	15.0	kgs_wide 10 <= X <= 100, player SamsonSAD (15k)	26.0	strength: 15k
14.75	18.0833333333	15.0	kgs_wide 10 <= X <= 100, player tomasz100 (15k), subsampled to max 50	44.0	strength: 15k
22.1111111111	35.6111111111	15.0	kgs_wide 10 <= X <= 100, player TioMio (15k)	15.0	strength: 15k
12.2708333333	4.97916666667	16.0	kgs_wide 10 <= X <= 100, player colomer (16k)	28.0	strength: 16k
25.5	11.75	16.0	kgs_wide 10 <= X <= 100, player darraign16 (16k)	23.0	strength: 16k
3.5	98.6	16.0	kgs_wide 10 <= X <= 100, player paiyu (16k)	15.0	strength: 16k
19.3	4.8	16.0	kgs_wide 10 <= X <= 100, player gotrdid (16k)	11.0	strength: 16k
0.0	0.0	16.0	kgs_wide 10 <= X <= 100, player lkira (16k)	11.0	strength: 16k
21.875	0.541666666667	16.0	kgs_wide 10 <= X <= 100, player estridento (16k)	25.0	strength: 16k
11.2	14.3	16.0	kgs_wide 10 <= X <= 100, player green1999 (16k)	21.0	strength: 16k
18.3846153846	9.46153846154	16.0	kgs_wide 10 <= X <= 100, player plusQ (16k)	35.0	strength: 16k
27.2631578947	18.4473684211	16.0	kgs_wide 10 <= X <= 100, player Herodot (16k)	27.0	strength: 16k
15.1875	2.5625	16.0	kgs_wide 10 <= X <= 100, player ubergeek (16k)	13.0	strength: 16k
16.1730769231	26.8653846154	16.0	kgs_wide 10 <= X <= 100, player zelda2424 (16k)	44.0	strength: 16k
14.375	47.5833333333	16.0	kgs_wide 10 <= X <= 100, player jacekpod (16k)	35.0	strength: 16k
22.1153846154	11.1538461538	16.0	kgs_wide 10 <= X <= 100, player Memix (16k)	23.0	strength: 16k
9.25	9.0	16.0	kgs_wide 10 <= X <= 100, player Narushima (16k)	13.0	strength: 16k
6.0	24.2142857143	16.0	kgs_wide 10 <= X <= 100, player ZTG (16k)	12.0	strength: 16k
16.9	1.5	16.0	kgs_wide 10 <= X <= 100, player pline (16k)	11.0	strength: 16k
5.67857142857	11.3214285714	16.0	kgs_wide 10 <= X <= 100, player chakimaki (16k)	27.0	strength: 16k
0.0	114.6875	16.0	kgs_wide 10 <= X <= 100, player SamsonSAD (16k), subsampled to max 50	35.0	strength: 16k
18.0882352941	16.1764705882	16.0	kgs_wide 10 <= X <= 100, player kepassa (16k)	29.0	strength: 16k
3.25	419.725	16.0	kgs_wide 10 <= X <= 100, player crrptr (16k), subsampled to max 50	21.0	strength: 16k
45.6875	16.8125	16.0	kgs_wide 10 <= X <= 100, player vacarsu (16k)	11.0	strength: 16k
14.5	7.0	16.0	kgs_wide 10 <= X <= 100, player dartagnan (16k)	12.0	strength: 16k
376.52173913	3.0	16.0	kgs_wide 10 <= X <= 100, player Ploum (16k), subsampled to max 50	38.0	strength: 16k
5.75	44.75	16.0	kgs_wide 10 <= X <= 100, player Filip41 (16k), subsampled to max 50	30.0	strength: 16k
19.75	33.1875	16.0	kgs_wide 10 <= X <= 100, player Wizzos (16k)	38.0	strength: 16k
19.9545454545	1.54545454545	16.0	kgs_wide 10 <= X <= 100, player corneja (16k)	34.0	strength: 16k
14.0192307692	18.7115384615	16.0	kgs_wide 10 <= X <= 100, player mica (16k), subsampled to max 50	39.0	strength: 16k
1.83333333333	11.1666666667	16.0	kgs_wide 10 <= X <= 100, player SephOner (16k)	13.0	strength: 16k
27.125	5.125	16.0	kgs_wide 10 <= X <= 100, player kwinin (16k)	26.0	strength: 16k
21.25	37.25	16.0	kgs_wide 10 <= X <= 100, player Nikanu (16k), subsampled to max 50	38.0	strength: 16k
21.4473684211	23.3684210526	16.0	kgs_wide 10 <= X <= 100, player toscha (16k), subsampled to max 50	44.0	strength: 16k
18.7666666667	40.4	16.0	kgs_wide 10 <= X <= 100, player choco49 (16k)	20.0	strength: 16k
1.0	19.3571428571	16.0	kgs_wide 10 <= X <= 100, player jaro1985 (16k), subsampled to max 50	13.0	strength: 16k
7.33333333333	10.5	16.0	kgs_wide 10 <= X <= 100, player dumptruck (16k)	18.0	strength: 16k
22.75	9.95	16.0	kgs_wide 10 <= X <= 100, player Zetoo (16k), subsampled to max 50	29.0	strength: 16k
28.625	4.375	16.0	kgs_wide 10 <= X <= 100, player dextr (16k)	11.0	strength: 16k
14.9393939394	21.0757575758	16.0	kgs_wide 10 <= X <= 100, player ituyosi (16k), subsampled to max 50	46.0	strength: 16k
17.6666666667	27.3666666667	16.0	kgs_wide 10 <= X <= 100, player Hendes (16k), subsampled to max 50	50.0	strength: 16k
8.94117647059	8.97058823529	16.0	kgs_wide 10 <= X <= 100, player tomasz100 (16k)	32.0	strength: 16k
9.55555555556	10.9444444444	16.0	kgs_wide 10 <= X <= 100, player sjono (16k), subsampled to max 50	47.0	strength: 16k
22.0333333333	22.4	16.0	kgs_wide 10 <= X <= 100, player ervin611 (16k)	35.0	strength: 16k
17.0769230769	10.8076923077	16.0	kgs_wide 10 <= X <= 100, player wanio (16k), subsampled to max 50	23.0	strength: 16k
19.55	12.55	16.0	kgs_wide 10 <= X <= 100, player saswiz (16k), subsampled to max 50	11.0	strength: 16k
8.22727272727	12.0	16.0	kgs_wide 10 <= X <= 100, player hetre (16k)	16.0	strength: 16k
28.1136363636	20.8409090909	16.0	kgs_wide 10 <= X <= 100, player mfgo18kyu (16k), subsampled to max 50	41.0	strength: 16k
12.4285714286	29.5	16.0	kgs_wide 10 <= X <= 100, player damla (16k)	20.0	strength: 16k
23.1666666667	4.0	16.0	kgs_wide 10 <= X <= 100, player kinematics (16k)	13.0	strength: 16k
0.5	14.3333333333	16.0	kgs_wide 10 <= X <= 100, player chuckie (16k), subsampled to max 50	11.0	strength: 16k
1.86	58.24	16.0	kgs_wide 10 <= X <= 100, player jobat (16k), subsampled to max 50	33.0	strength: 16k
15.5	8.25	16.0	kgs_wide 10 <= X <= 100, player speedchase (16k)	13.0	strength: 16k
9.52	30.86	16.0	kgs_wide 10 <= X <= 100, player plattfuss (16k)	31.0	strength: 16k
27.075	6.975	16.0	kgs_wide 10 <= X <= 100, player WuhoBot (16k), subsampled to max 50	28.0	strength: 16k
0.0151515151515	62.4242424242	16.0	kgs_wide 10 <= X <= 100, player Tigra62 (16k), subsampled to max 50	44.0	strength: 16k
19.775	25.125	16.0	kgs_wide 10 <= X <= 100, player kejia (16k)	40.0	strength: 16k
20.4318181818	17.0227272727	16.0	kgs_wide 10 <= X <= 100, player Franklins (16k)	36.0	strength: 16k
7.66666666667	46.5833333333	16.0	kgs_wide 10 <= X <= 100, player killerrain (16k)	31.0	strength: 16k
18.6818181818	2.22727272727	16.0	kgs_wide 10 <= X <= 100, player f0rk (16k)	44.0	strength: 16k
14.8181818182	12.7727272727	16.0	kgs_wide 10 <= X <= 100, player Zalcove (16k)	19.0	strength: 16k
20.125	29.875	16.0	kgs_wide 10 <= X <= 100, player suijuris (16k)	12.0	strength: 16k
25.8	17.5	16.0	kgs_wide 10 <= X <= 100, player trah (16k)	14.0	strength: 16k
9.18181818182	24.5909090909	16.0	kgs_wide 10 <= X <= 100, player Moon9 (16k)	29.0	strength: 16k
32.2916666667	11.7083333333	16.0	kgs_wide 10 <= X <= 100, player HJR (16k)	19.0	strength: 16k
9.67647058824	34.2352941176	16.0	kgs_wide 10 <= X <= 100, player JJB (16k)	32.0	strength: 16k
6.5	22.2	16.0	kgs_wide 10 <= X <= 100, player sixrusses (16k)	18.0	strength: 16k
0.25	12.25	16.0	kgs_wide 10 <= X <= 100, player elefantt (16k)	15.0	strength: 16k
7.71428571429	22.0	16.0	kgs_wide 10 <= X <= 100, player viton (16k), subsampled to max 50	34.0	strength: 16k
8.93333333333	15.4333333333	16.0	kgs_wide 10 <= X <= 100, player lapindix (16k), subsampled to max 50	45.0	strength: 16k
16.1666666667	2.75	16.0	kgs_wide 10 <= X <= 100, player lazl0 (16k)	33.0	strength: 16k
42.2954545455	17.2954545455	16.0	kgs_wide 10 <= X <= 100, player LauRAUky (16k)	37.0	strength: 16k
6.3	47.6	16.0	kgs_wide 10 <= X <= 100, player link260 (16k)	14.0	strength: 16k
3.84210526316	48.0	16.0	kgs_wide 10 <= X <= 100, player mazg (16k)	48.0	strength: 16k
21.0416666667	6.79166666667	16.0	kgs_wide 10 <= X <= 100, player kylek (16k)	15.0	strength: 16k
14.6875	10.5625	16.0	kgs_wide 10 <= X <= 100, player djon2 (16k)	19.0	strength: 16k
14.0434782609	20.4565217391	16.0	kgs_wide 10 <= X <= 100, player soroigo (16k)	42.0	strength: 16k
11.65	13.55	16.0	kgs_wide 10 <= X <= 100, player altea (16k)	13.0	strength: 16k
3.41666666667	68.8333333333	16.0	kgs_wide 10 <= X <= 100, player Anetta (16k)	17.0	strength: 16k
17.3225806452	16.7258064516	16.0	kgs_wide 10 <= X <= 100, player HeikaBot (16k), subsampled to max 50	38.0	strength: 16k
39.1470588235	16.1764705882	16.0	kgs_wide 10 <= X <= 100, player hilda (16k)	38.0	strength: 16k
21.8095238095	21.5	16.0	kgs_wide 10 <= X <= 100, player markjgc (16k)	30.0	strength: 16k
8.1	62.8	16.0	kgs_wide 10 <= X <= 100, player gramounet (16k)	14.0	strength: 16k
0.0	17.0	16.0	kgs_wide 10 <= X <= 100, player eckeQT (16k)	19.0	strength: 16k
12.7058823529	24.9117647059	16.0	kgs_wide 10 <= X <= 100, player Quarashi (16k), subsampled to max 50	29.0	strength: 16k
3.86363636364	31.5454545455	16.0	kgs_wide 10 <= X <= 100, player hasenkamp (16k)	17.0	strength: 16k
0.928571428571	19.4285714286	16.0	kgs_wide 10 <= X <= 100, player gilleschas (16k)	11.0	strength: 16k
20.3055555556	11.5277777778	16.0	kgs_wide 10 <= X <= 100, player Fooxy (16k)	27.0	strength: 16k
16.5	32.2857142857	16.0	kgs_wide 10 <= X <= 100, player NeoFreeze (16k)	18.0	strength: 16k
10.8260869565	20.1956521739	16.0	kgs_wide 10 <= X <= 100, player westwind (16k), subsampled to max 50	30.0	strength: 16k
15.7727272727	14.4545454545	16.0	kgs_wide 10 <= X <= 100, player minjanico (16k), subsampled to max 50	26.0	strength: 16k
27.8	5.1	16.0	kgs_wide 10 <= X <= 100, player GOX (16k)	13.0	strength: 16k
17.5	39.4285714286	16.0	kgs_wide 10 <= X <= 100, player sayajin (16k)	28.0	strength: 16k
17.5	11.7	16.0	kgs_wide 10 <= X <= 100, player maxp73 (16k), subsampled to max 50	22.0	strength: 16k
10.6	10.3	16.0	kgs_wide 10 <= X <= 100, player Zwiezdolot (16k)	16.0	strength: 16k
18.9722222222	11.9722222222	16.0	kgs_wide 10 <= X <= 100, player welbane (16k)	26.0	strength: 16k
10.6666666667	71.9166666667	16.0	kgs_wide 10 <= X <= 100, player AmiGoBot (16k)	37.0	strength: 16k
4.32142857143	9.10714285714	16.0	kgs_wide 10 <= X <= 100, player cbkehler (16k), subsampled to max 50	29.0	strength: 16k
39.55	1.55	16.0	kgs_wide 10 <= X <= 100, player guiguistar (16k), subsampled to max 50	29.0	strength: 16k
29.125	24.125	16.0	kgs_wide 10 <= X <= 100, player krtek (16k)	21.0	strength: 16k
1.6875	37.0625	16.0	kgs_wide 10 <= X <= 100, player debosh (16k)	14.0	strength: 16k
10.8636363636	13.0	16.0	kgs_wide 10 <= X <= 100, player PlasmaFlux (16k), subsampled to max 50	38.0	strength: 16k
6.62857142857	34.5857142857	16.0	kgs_wide 10 <= X <= 100, player tctufts53 (16k), subsampled to max 50	46.0	strength: 16k
1.91176470588	36.1764705882	16.0	kgs_wide 10 <= X <= 100, player qwertypoiu (16k)	25.0	strength: 16k
21.7777777778	26.8333333333	16.0	kgs_wide 10 <= X <= 100, player latas (16k)	14.0	strength: 16k
5.57894736842	7.60526315789	16.0	kgs_wide 10 <= X <= 100, player kros (16k), subsampled to max 50	26.0	strength: 16k
44.25	23.25	16.0	kgs_wide 10 <= X <= 100, player Aivonix (16k)	17.0	strength: 16k
6.30769230769	18.1923076923	16.0	kgs_wide 10 <= X <= 100, player sylhor (16k), subsampled to max 50	24.0	strength: 16k
21.0555555556	14.7777777778	16.0	kgs_wide 10 <= X <= 100, player raptek (16k), subsampled to max 50	13.0	strength: 16k
3.13235294118	41.6617647059	16.0	kgs_wide 10 <= X <= 100, player slleras (16k)	43.0	strength: 16k
22.44	41.22	16.0	kgs_wide 10 <= X <= 100, player darcchen (16k)	48.0	strength: 16k
10.8928571429	27.6071428571	16.0	kgs_wide 10 <= X <= 100, player maa55 (16k), subsampled to max 50	26.0	strength: 16k
15.4545454545	41.2272727273	16.0	kgs_wide 10 <= X <= 100, player hmanners (16k)	25.0	strength: 16k
13.4705882353	4.5	16.0	kgs_wide 10 <= X <= 100, player wyszardca (16k)	22.0	strength: 16k
24.4375	3.8125	16.0	kgs_wide 10 <= X <= 100, player merrn (16k), subsampled to max 50	40.0	strength: 16k
11.6617647059	16.3088235294	16.0	kgs_wide 10 <= X <= 100, player schwaiger (16k)	48.0	strength: 16k
10.6785714286	114.428571429	16.0	kgs_wide 10 <= X <= 100, player ilang (16k)	46.0	strength: 16k
15.8461538462	28.7307692308	16.0	kgs_wide 10 <= X <= 100, player kocour (16k)	21.0	strength: 16k
119.8	3.7	16.0	kgs_wide 10 <= X <= 100, player tojiriki (16k)	16.0	strength: 16k
9.140625	28.109375	16.0	kgs_wide 10 <= X <= 100, player DrunkenGnu (16k)	35.0	strength: 16k
0.5625	9.9375	16.0	kgs_wide 10 <= X <= 100, player ckg (16k)	12.0	strength: 16k
30.25	41.75	16.0	kgs_wide 10 <= X <= 100, player francopz (16k)	12.0	strength: 16k
9.65625	7.40625	16.0	kgs_wide 10 <= X <= 100, player mafalda (16k)	22.0	strength: 16k
10.0	11.1111111111	17.0	kgs_wide 10 <= X <= 100, player ALFABETA77 (17k), subsampled to max 50	22.0	strength: 17k
22.4166666667	26.75	17.0	kgs_wide 10 <= X <= 100, player minjanico (17k)	11.0	strength: 17k
14.9	16.8	17.0	kgs_wide 10 <= X <= 100, player edowaado (17k), subsampled to max 50	12.0	strength: 17k
15.65	17.35	17.0	kgs_wide 10 <= X <= 100, player pegleg (17k)	12.0	strength: 17k
11.25	11.0	17.0	kgs_wide 10 <= X <= 100, player sayajin (17k)	17.0	strength: 17k
4.1	48.5	17.0	kgs_wide 10 <= X <= 100, player Marinus (17k)	32.0	strength: 17k
19.12	15.3	17.0	kgs_wide 10 <= X <= 100, player cbkehler (17k), subsampled to max 50	47.0	strength: 17k
4.5	24.2857142857	17.0	kgs_wide 10 <= X <= 100, player SP1CA (17k)	36.0	strength: 17k
1.8	43.7666666667	17.0	kgs_wide 10 <= X <= 100, player brigolo (17k), subsampled to max 50	21.0	strength: 17k
7.08928571429	17.1964285714	17.0	kgs_wide 10 <= X <= 100, player gyusanya (17k)	34.0	strength: 17k
4.78571428571	72.1428571429	17.0	kgs_wide 10 <= X <= 100, player Hendes (17k), subsampled to max 50	16.0	strength: 17k
45.1666666667	10.8333333333	17.0	kgs_wide 10 <= X <= 100, player mfgo18kyu (17k), subsampled to max 50	27.0	strength: 17k
12.2272727273	1501.36363636	17.0	kgs_wide 10 <= X <= 100, player clairechas (17k)	11.0	strength: 17k
6.11111111111	39.5555555556	17.0	kgs_wide 10 <= X <= 100, player lollito (17k), subsampled to max 50	21.0	strength: 17k
16.2105263158	19.2894736842	17.0	kgs_wide 10 <= X <= 100, player jobat (17k), subsampled to max 50	29.0	strength: 17k
36.75	14.5833333333	17.0	kgs_wide 10 <= X <= 100, player kiba (17k)	35.0	strength: 17k
13.2619047619	6.95238095238	17.0	kgs_wide 10 <= X <= 100, player ubergeek (17k), subsampled to max 50	48.0	strength: 17k
27.1785714286	10.3928571429	17.0	kgs_wide 10 <= X <= 100, player Franklins (17k), subsampled to max 50	31.0	strength: 17k
30.25	16.55	17.0	kgs_wide 10 <= X <= 100, player LiLi (17k)	14.0	strength: 17k
114.0	0.0	17.0	kgs_wide 10 <= X <= 100, player newb123 (17k)	12.0	strength: 17k
39.95	9.25	17.0	kgs_wide 10 <= X <= 100, player welbane (17k)	17.0	strength: 17k
42.5	0.0	17.0	kgs_wide 10 <= X <= 100, player freddyeung (17k)	11.0	strength: 17k
11.9130434783	13.4130434783	17.0	kgs_wide 10 <= X <= 100, player Moon9 (17k), subsampled to max 50	28.0	strength: 17k
13.86	13.68	17.0	kgs_wide 10 <= X <= 100, player plusQ (17k)	29.0	strength: 17k
43.3571428571	2.14285714286	17.0	kgs_wide 10 <= X <= 100, player oiseaux (17k)	16.0	strength: 17k
18.6428571429	10.7142857143	17.0	kgs_wide 10 <= X <= 100, player doddo (17k)	14.0	strength: 17k
